"HolderAddress","Quantity","PendingBalanceUpdate"
"0xfc33385efa9494eb442fc9c0a7d4d71cd0dcf203","2","No"
"0xc89aac3ba173fceed69599064d1beaf0bc66860c","2","No"
"0x9c09926927201527812364cf97aa9bb962a638b5","2","No"
"0x2992bdb8ad24f5fd02f1bd37bb112cf137e43d7c","2","No"
"0xac9a102344ee0b22334dc09668674da1d2844df4","2","No"
"0x5ea6c7f21a2d7a29168d7c3f0bab6465f5023e97","2","No"
"0x848c49fd3fe4dd05831703a5e5934446d9cad60f","2","No"
"0x339256501be73e18d1a3a6bb28c3a352ed38c023","2","No"
"0x2b0989d09867f9a54ecb7c1b5f2f5960f199e6a8","2","No"
"0x1a2bf966867267a8076f5d8a369a02001cff8463","2","No"
"0x5719a703d6f6500f12075d65e6afe12be9196f72","2","No"
"0xc2f86b87d519af77b947cda431398cc9aed3f91b","2","No"
"0x14b91f721f57cbe3fbba8e1f955918945ad2f3f7","2","No"
"0x9f131cc86f954bfb1b88b348a10b709aaa9acb63","2","No"
"0xf3e0842239c0a81f5a9752d9393478604861e9e2","2","No"
"0x4074baa99dc007c4234a654f0f21214756f72296","2","No"
"0xedf6401ba847c270c2866f2729911f289c597a04","2","No"
"0x422f2d2efa7d3e38fecad22f382668f8527dfae8","2","No"
"0x729250be25dc878dd400bf5bef702de77c83493e","2","No"
"0xa512731e615bb6ad7e92f54631e9b57235631b1b","2","No"
"0x586cfe79e3bea3830c0a1874273ed563ab23c64c","2","No"
"0xd5480be181f4417828ff619d8b6df48e10f3ebab","2","No"
"0xd1cedab18629a7bc69d29e01da76b3fb85893d65","2","No"
"0xe6b5a31d8bb53d2c769864ac137fe25f4989f1fd","2","No"
"0x4b36dae68ae191443fdcff240f070ab8d7a4e00a","2","No"
"0x809693faff05f76c0bbf3006198d2e0e94f95756","2","No"
"0xea97063a0d323dde7a9887b11cd8bfa4a00c437e","2","No"
"0xf398179f49036a732be7b3b9258a881918df740d","2","No"
"0xdaaf3c8f3d6accdef64b814e4267d861cf546391","2","No"
"0x72311a4114e9589ecfa446b8255d6ab2c921cce0","2","No"
"0x7fc80fad32ec41fd5cfcc14eee9c31953b6b4a8b","2","No"
"0x1c861b770ada2b93b2bd50371e081025a144d756","2","No"
"0x6d465d2081b799770d0ce7e755d8db1665903ffb","2","No"
"0x2af1847f961bbb02f2d2cb725749128c348a3390","2","No"
"0xf2f8d7836549d7035cb45c2b802b585009428e38","2","No"
"0x3e4ebec45ec0ea58cdac5e528fe24b5874f22216","2","No"
"0xb7e0ee249db7d36c2e36a30728e562828335bb26","2","No"
"0xb8750e8b645fb2ada6787291aab0d1e70fde819a","2","No"
"0x79430e903e5c476a7bf8f0f450fbdc4d6bc91fab","2","No"
"0xc531122605a7ffe8022ed715901f8eea8237e7ec","2","No"
"0xf7aeb59c88a32838b76cce394fa3a71e85df1017","2","No"
