address,galxe-lido-point-holders,lido-dappnode-buyers,obol-techne-credentials-base,obol-techne-credentials-bronze,obol-techne-credentials-silver,rated-solo-staker,stake-cat-gnosischain-solo-stakers,stake-cat-rocketpool-solo-stakers,stake-cat-solo-stakers-B,csm-testnet-good-performers
0x3a67d1fc7008454051393d7b7587c875f4b1f8a1,,,,,,X,,,,
0xafb6589fdb77fa0bc5b828ec8f658fe4645ac1cb,,,,,,X,,,,
0xfd0d2c34c1f8c728df1958cf570c93913fda0c83,,,,,,X,,,,
0xdee942d5caf5fac11421d86b010b458e5c392990,,,,,,X,,,X,
0xbc2dd486bcac7b79c6bf14d5117833434ab2e317,,,,,,X,,,,
0xc5b4a3332460ceb3af5598b2257417d66ec92cf4,,,,,,X,,,,
0x9201200fd3e190d029d5927921fdfcd67598bd2d,,,,,,X,,,,
0x252262813114eb1ff5261e2408b39410a5a8dccb,,,,,,X,,,,
0xa0f08e9fd5e006b7edca6a251e3ae124fa03558a,,,,,,X,,,,
0x5eeb4c5f4520bd69d7358e505d4a4605024a2030,,,,,,X,,,,
0x89c63fec4584da1af8fb96b17545dff95f3b2668,,,,,,X,,,X,
0x12a4831d9b8fcbeac08df155c5a121077f3f4583,,,,,,X,,,,
0xf02dcf47f1a9172fddd2e384aac49856380b10d5,,,,,,X,,,,
0xe48657858413b47c99da2fa025075d5ab0670a24,,,,,,X,,X,X,
0x8b38f428e7d00e1b3681585cf0fe9165462232fa,,,,,,X,,,,
0x8657022b27674ee17518d961da4a0d31344024aa,,,,,,X,,,,
0x9357a2d09ffaf1c81c6623d173d51a6eb4b31ad3,,,,,,X,,,,
0xe088e6b631d4e1bc8fd3e7028b259c43920b7a2c,,,,,,X,,,,
0x3e6c753cb00f0c9f363d4ac4ec60388fa74b01ad,,,,,,X,,,X,
0xa715cc7d6c684bf0060ef521d22de711f4262639,,,,,,X,,,,
0x1d1e011fea0a32496c6407f37826ce0555042953,,,,,,X,,,,
0x05b6a77440f6283d44c8ea61e3c61d3ae436b6ab,,,,,,X,,,,
0x01110000ddabea81dfa0c4442bbce7537bc32e22,,,,,,X,,,,
0xfe647d1cbe1ae42bf919ce2805dbecf8809516ef,,,,,,X,,,X,
0xcb71f99ac3ff0e7104cb9de7cf12ad8d77cdc823,,,,,,X,,,,
0x187a4297bfd8d20c3bafcf118da40e2ee0b3dc8e,,,,,,X,,,,
0x1c2069c04a6ec9298676ff3d4e5f05b8d4db0b3a,,,,,,X,,,,
0x766a73b2f855ce4e2815d319df6d2b11736dcca1,,,,,,X,,,,
0x9092f9458eb622aa522476baeba130289ff615ba,,,,,,X,,,,
0x4d80843490d337f5fd88e2905e999ff04f530125,,,,,,X,,,,
0xdfac6a480d69a25e08d709157b15d8032acd1b2b,,,,,,X,,,,
0x10a59ff3a19e396bcd7dc4ac0003ef84ab206d4a,,,,,,X,,,,
0x2c2e40e60bcc3ba401a082091d876aa67f8b0fb3,,,,,,X,,,,
0x29d12680fe526534e079373e487f1e464ab026aa,,,,,,X,,,,
0x77047bb7344a47e61dff001ea974f4b7dd57f8ba,,,,,,X,,,,
0x95e88665e844d38c7bb7787a85a9fbb5c2038f7d,,,,,,X,,,,
0xa2d7dbf01c516eeabf1abf70d7defabdcd2a0b5b,,,,,,X,,,,
0xc46e0070bd22766b4c2c83a1dd7dcce98092c7c7,,,,,,X,,,,
0x0453a3d097f63a13c4937396e4133e460d3e2c28,,,,,,X,,,,
0xc735fb7f4583524bf1b71881e29f65ed56460480,,,,,,X,,,,
0x4f71d83aecac578d3280d0a5c3d074a9b35d67c3,,,,,,X,,,,
0x5898ced7c76c47ce79d80a80412121a34c754583,,,,,,X,,,,
0x004f6daa367840058079a37dd4795bc6a6863092,,,,,,X,,,X,
0xdae874b7e1d02db96db6c6d74834359fa3a15b5d,,,,,,X,,,,
0x62be3eb925e86cbb3d79446617c7de020a9aa873,,,,,,X,,,,
0x4205a4ee9fcfbb178bd515a8e601003806695224,,,,,,X,,,,
0xd2f2a7678baa6e66b0e01d8f2f3f4e8fae031c34,,,,,,X,,,,
0x9f1782b9dc418d68db12a27f823a7258b8bec028,,,,,,X,,,,
0x268e6e72313c423c05270e1ab8ac5649a32b8412,,,,,,X,,,,
0xe2a2a766300b479b59b648d9ec8e568fcfeb586c,,,,,,X,,,,
0xb423621fa2e8a9b286a8267adab4e66ed490c60e,,,,,,X,,,X,
0xb713f60c95bc5b48dbd26c9a2678b9d168ae3931,,,,,,X,,,,
0x3c395fa1731d4e8b8b08ff4106f77fd24fdd6633,,,,,,X,,,X,
0xca9e5228aea6d244b717629bb2c3f69496c0e9c5,,,,,,X,,,,
0x026ce8afffc9a76c8d72208baeec523d44281136,,,,,,X,,,,
0x62eba71f577a1f4aa9597f4bf3c04e5359b09731,,,,,,X,,,,
0x1033bae45e375106d4cf9bcbc59cf83c4ee55a79,,,,,,X,,,,
0xeaa83404d779cc22a88d98e0e474d53c5c10f537,,,,,,X,,,,
0xaaa74d369079d4c831f2907ed459aab85ccc6fa6,,,,,,X,,,,
0xfe96ce681813f3ac16fd1fb9e9c36364dbcff0bd,,,,,,X,,,,
0x0056b5b68a1d5f8b2e212d19870326b7162a181e,,,,,,X,,,,
0xface69a55ac019382edc1a8e746086f9212a9a64,,,,,,X,,,,
0x59d4f1ab69a3925c9bf76a5c51307aa84a2f8ec7,,,,,,X,,,,
0x1d4548d09022e298f53b46cd68a3c6a16830371e,,,,,,X,,,,
0x1916aba126c8c1bc0423843853e313f97045a767,,,,,,X,,,,
0x8275ab38419716ce17d552cce0fa2df3ea43b980,,,,,,X,,,,
0x2e68030d909b20d79bda1e9356e8e0f19eb4643f,,,,,,X,,,,
0x6aa621b7a16de147be87ed1cf9eb2f2118b32d27,,,,,,X,,,,
0x10aded1aa2825aaa4d1f098822c4ce90b282cf95,,,,,,X,,,,
0x336d7f37ad29550639ea432c74ab074d001c55f0,,,,,,X,,,,
0xc72a8ed52b925e261830eac36a61bc17ef5d4be8,,,,,,X,,,,
0xb2c08438803d7a1b023d732ce98df52a2feee6ee,,,,,,X,,,X,
0xbf4da1f79395ca3e4b642a4db4ba7fcaf0b193bc,,,,,,X,,,,
0x3cb2103696ae5b423a05348c71f93359494a051e,,,,,,X,,,X,
0x214e86b28a427b8ef7fe6f37e1d0d4b0e4284b20,,,,,,X,,,,
0x6a63dbe770489b4ea93d4a731c9069dceb70a044,,,,,,X,,,,
0x0154fd608ff916e57a69f377dda484deeb279be9,,,,,,X,,,,
0x662568db8efc92b4abed6b790627d1787ead44dc,,,,,,X,,,,
0xfc388552561e93a5c1e2af500eb9bbbe94ddec94,,,,,,X,,,,
0x4517583d8568b00892c72a15266027d77abba5f1,,,,,,X,,,,
0x4fe23e87d977ea6484b01915ccd2746335e55dfc,,,,,,X,,,,
0x960b3ff8a3bb2fe58cbe19013413442cfc614362,,,,,,X,,,,
0xc8c5ba4bfa92b1f7d55637fbda95adc69ec3e242,,,,,,X,,,,
0xf467d0c6ff2dd42f32c55adcbd324c1e578bd0ea,,,,,,X,,,,
0x9cab14cb9b8a987879782c954e6f94f0e2f326e3,,,,,,X,,,,
0x9dc90cb2afdd2c3af817140488e08bf620978b62,,,,,,X,,,,
0x5fcd75297dd950e11310c78616a530962909d570,,,,,,X,,,,
0x1639d1a04010eb0a14bb7ee8b5fd8ea11382d104,,,,,,X,,,,
0xb2df10f5e4035579ffe6a569f9243637407c6a9d,,,,,,X,,X,,
0xb00b1e5a731297fd320647e1294b1a146d54b719,,,,,,X,,,,
0x34327966b7bf2caccb6ac2c44623a8de348d8507,,,,,,X,,,,
0xe2e3d0032c73890e7ad5eecae39b714bc3e1d987,,,,,,X,,,,
0xe0d3beb2aa2f6f1a3972f2ccb8bf0abdcc674461,,,,,,X,,,,
0x8b775cdf90cba2d81e7b918d28518e9d9b4d047f,,,,,,X,,,,
0xa9e9912e3c579202e76c3e1f1fe908546859f369,,,,,,X,,,,
0xa02c14497d302577a8eab207c1eeb4198c5687e2,,,,,,X,,,,
0x4576c476087d0eb3bb5fd7735b75d405eb635554,,,,,,X,,,,
0x67a83e13a40b2570ecdb087d7eb7d68522d705db,,,,,,X,,,,
0xf2a883984d026ab14779fffe4fb7b1bdb6b02ae3,,,,,,X,,,X,
0x2f6f982dbc6f8e102211762f89e6c461d48565ca,,,,,,X,,,,
0xa460abce9fbade0701f6d5eae90510e520d8c142,,,,,,X,,,X,
0xd2f4f0a709f686cd8e2da624cdcd437ac5fe96c2,,,,,,X,,,,
0xfc69e8ad271db242b6df53eed5ddc1bf52edb513,,,,,,X,,,,
0x309d78f75874ef7889f9f3be98db958701c3952f,,,,,,X,,,,
0x11ec62f64cce2e1fc969200120781e7fcc42fcff,,,,,,X,,,,
0xe99a2aec302a3042ed054e5ba29d6d231d555952,,,,,,X,,,,
0x6785f6002cc1e3848560dc2083bc7f36c855c78b,,,,,,X,,,,
0x0297aad5017b07fd7983d729f90e687cde98f8d7,,,,,,X,,,X,
0x3893b81bd6de06ca16bb23c104c3fd88d992e965,,,,,,X,,,X,
0xe4c690be98667ffd1d41322d34c43b80118e2415,,,,,,X,,,,
0x58428849c7186045c3ebdeac8a55663cabe6b11f,,,,,,X,,,,
0x52b6f4b36d6b973594ddf718de3b556f275971d6,,,,,,X,,,,
0x3510daffe3c3f2990c38462ad8a2f54797071c2b,,,,,,X,,,,
0x45b59fc0b56750b7fe444991045fabe69a343120,,,,,,X,,,,
0x9e45389f770b0b26d95cb2e9a340454514ed03a8,,,,,,X,,,,
0x9b589d608b4fe6e1b2447a13f5838ad4b6f27625,,,,,,X,,,,
0x0aa4b648f74c104b36373857115aeab2d160d0c6,,,,,,X,,,X,
0xef65ce30c70319a345e572184dcf48d22025a3d9,,,,,,X,,,,
0xeb6f5b2ae5bc43dc147881037a706828369cbc6f,,,,,,X,,,,
0x439277d978a24b7d41be06a61059e39931287deb,,,,,,X,,,,
0x09263c3bcee3bd42849e1a8133076c4118042e23,,,,,,X,,,X,
0x4548e751663c9cab43243e0c6b2321252ea3154d,,,,,,X,,,,
0xcdc416b552aaf2b9f06c46f0a62d2bb2c15cb5bc,,,,,,X,,,,
0x44c1eb7cd4f714032647dff54c5cf1018d29ffb7,,,,,,X,,,X,
0x2d3b182bc941a54946b0f7c6ae316239c1e082ce,,,,,,X,,,,
0xcb53b762465f272901aaf57bb6dddd00a5cbb7c1,,,,,,X,,,,
0x8b408296268693557f18660fdb29dd8c93fc81ad,,,,,,X,,,,
0xbd385a04ad7947622425bcc635900b933d2ea9bb,,,,,,X,,,,
0x5f45408be0a1057f156b534c4c3660935b94a4b0,,,,,,X,,,,
0x6c076626b4dc6078922a98463f63309083bda51b,,,,,,X,,,,
0xf89a376d646288a9f34d9a505ff24eb130943914,,,,,,X,,,,
0x01aa8855d7793907237716e9d76986a88a9316f3,,,,,,X,,,,
0x9f6b7b2fd770b07a5dc57a34ac72d6271a519f22,,,,,,X,,,X,
0x0f78df4e2a0271d0d9a66492633a047d45756853,,,,,,X,,,,
0x1e4e5f530639fdb0a066e833ff4c51360fbd8c85,,,,,,X,,,,
0x3fa0d23a5b642a2ae789f41abb18fd4b236f55a0,,,,,,X,,,,
0xbe8b0837406c9bcc6f72da8b48e81e48ac7a78ad,,,,,,X,,,,
0x1177dd3241ce2436b43fef6745899ce74ba56396,,,,,,X,,,,
0x956b9b7923bf14a41ef7c158936061ff4fe544ac,,,,,,X,,,,
0xb0f72f09acb9e6ebaa76036ef45219672878bc5d,,,,,,X,,,,
0x1337d00203ce13832c22855ff31c8419bebad4d3,,,,,,X,,,,
0xb7a158f6231c2e894a57640deef4767526321fe3,,,,,,X,,,X,
0xb3f74ba7a481be904ec231f8777aca2627cf1efc,,,,,,X,,,,
0xf5c509e2fa794111439de34cf31d627b13bf29ff,,,,,,X,,,,
0x50a9fc0ba7af9495b0bf0910cdfc10b19c46882c,,,,,,X,,,,
0x288a20eb4b7af01dd08c4647c72e70afa72b3eea,,,,,,X,,,,
0x15a3e1bbf27bd99e0a2bed4bcc1ee90c9c63dc30,,,,,,X,,,,
0xc360ac6db1a3123b501996f27319eca0632169ce,,,,,,X,,,,
0x53b57f4cb8acf221ccdaadf9e9e24aa1ce39638d,,,,,,X,,,,
0x72a73e3785f9ac6f49eb080731ab5ef6e84179ce,,,,,,X,,,,
0x88702d73c13f7f5f4515bde9ca8d35b240be60bb,,,,,,X,,,,
0xfc896901428b97f6d3f035088c95d4620d644be4,,,,,,X,,,,
0xacefaced75f4238c510edd353b7eb7d19b48b0d2,,,,,,X,,,,
0x569e7c99180e883b8041b506250c53e4f560ec6b,,,,,,X,,,,
0x9c0e21126a9f47f09ca966e58759c7cfe9449a5c,,,,,,X,,,,
0x5e42d4f96cc6bb6305b0b7bab2c4014513c8a0b8,,,,,,X,,,,
0x7c11d08beb9dc1b8769bdbeb677c7689814fb4f2,,,,,,X,,,,
0xf0e8450d666e69a5cdfb7b4e85a0fe88b9142598,,,,,,X,,,,
0x11612784c186110c15d4a3f414bd30e4cd4eac4a,,,,,,X,,,,
0x3eb9e325dcbe409e2c83ce19e89d8f6aab9f8d2f,,,,,,X,,,,
0x08b50b1647d52708b662a47e90b841cb6f3bfe81,,,,,,X,,,,
0xebc5fe2823ae350cef01e9078f99b7f04dbb7753,,,,,,X,,,,
0x1337fe98632d9b5fbff1e49ea5fe9e1e7d314466,,,,,,X,,,,
0xc46e02126e2fd3a7c9ef53f55fc3ee73de53b441,,,,,,X,,,,
0x4241565a495893035dec2c26810d6567d4fa1be7,,,,,,X,,,,
0x8de5ff63f70762af5a6b1ccc414af98cc85b0f2a,,,,,,X,,,X,
0xc3c28558ea5d377eead38c7ba15e08e37b492ad9,,,,,,X,,,,
0x2a604c1335d011757e5541f847dcf3e7428739e4,,,,,,X,,,X,
0x158b690423357b12ddbbe430dd39a729eac827fa,,,,,,X,,,,
0xe09c6fff778671ebe7017a9c8bc02e228a910e60,,,,,,X,,,,
0xc248eae44e4cef87254ea576c08d1a91ee474687,,,,,,X,,,,
0x26203d64e02266d90d9d0def577e68b30016e4ab,,,,,,X,,,,
0x2ccca5de78c0511e29b6b66d3dbce93b955df3c2,,,,,,X,,,,
0x0d62baede9f854a0b485fda789567fce263d4fe8,,,,,,X,,,,
0xa49b176f07728cdc52004905076cc6f185331df0,,,,,,X,,,,
0xac11fc5fa9b4f7f7c124f1ec1c5a9e57f6a4584b,,,,,,X,,,,
0xc93ae54383b9d083e145510fcce321843c2ba181,,,,,,X,,,,
0x6de0b2ef792bbf0cfa8633fc64d1cfe9f25d959f,,,,,,X,,,,
0x1f195a72c001f00cc5c8d7d81e4bc50e6904d447,,,,,,X,,,,
0xc7a97b075fc9f8decbe88b7c24421c045071d72e,,,,,,X,,,,
0xcb38eddeacfad28255d1bbb2d5fae8cc7d1f4027,,,,,,X,,,,
0xfaae5caba4469daa9cca2b6910fd4b5e39500742,,,,,,X,,,,
0x53044ef33fc81de6a8c49902a98df92931aca63b,,,,,,X,,,,
0xe08fbf8b0b738a5f2a335f5c9b701cff3cbfc722,,,,,,X,,,,
0x36efdab6c657c360ef55c0d45c7b7b2cd390842b,,,,,,X,,,,
0x13b4baba5995f1fc5054884960cf679b0b128c2c,,,,,,X,,,,
0xba8fccd04525c9a235966c12639c543db6bbddbc,,,,,,X,,,,
0x5265a8528048f543fbe8ccfd0eb440eb7c1396fc,,,,,,X,,,X,
0xfa695a14cce9e183d83d7c140aa79bef2c526035,,,,,,X,,,,
0xd93af580cf9e2be055caf69cb11c52aa9af88227,,,,,,X,,,,
0x2f9dd1104f671cf18b08312da38bb52f4b9d1752,,,,,,X,,,,
0xd3bffadc943a6269df39900916a1b57ddeb78e94,,,,,,X,,,,
0x2fe66abc1954f2195030c996b124b08ca4a2f113,,,,,,X,,,,
0xdc6f455d858e4e91d95f6489f6c0274605964241,,,,,,X,,,,
0x3fa0298fa8c493075c4b73bd9022069b806a993b,,,,,,X,,,,
0x84afdacbce12bc9f44e3e795734ba59d5b54df40,,,,,,X,,,,
0x001dfeb9f34a71bdee067d1570681f555bda94e3,,,,,,X,,,,
0x751fa5fc8b96454b0cca47d640e1d79e42624c14,,,,,,X,,,,
0xd15c0376ee303f1ca97202c5fb933967105466f3,,,,,,X,,,,
0x4bc376707ba490a83b62da763603cf05de334730,,,,,,X,,,,
0xde5037962f9bde3abfed3d188652e5461c0282b2,,,,,,X,,,,
0x81d5ff7f40a76adb89fe2e9b335f32e4114da63e,,,,,,X,,,,
0xbcfcfc31515ed7bb51fe4d08512590c21e2b43de,,,,,,X,,,,
0x52600016b5670b3c8a073f02733670c439a69cb4,,,,,,X,,,,
0x413c61534e8094f2805f57f4502148f2f31f78b2,,,,,,X,,,,
0xa38e862b4c2b4f2f5dbad8b70f1b03da41459fe3,,,,,,X,,,,
0xbe27edf0737218df51bda2feb69283b4d8099c00,,,,,,X,,,,
0x57f7832bc63b456b1866beb5e7f95be2cdedbc36,,,,,,X,,,,
0x5eb5db6f2545faecfb0f0182b4c62072a94d3ccd,,,,,,X,,,X,
0x5d0e42324107945af5d6c2c1adfd77e438068483,,,,,,X,,,,
0xefc527a835128698b50451eff59dd645d4412318,,,,,,X,,,,
0x9a37f036c0469ef7069aac1e4388ee7e79e8ed4b,,,,,,X,,,,
0x2361e5d26bd6bd7c0a1d4231aca8bf9e8f532099,,,,,,X,,,X,
0x75c20a1a4355c046db473efe38bf3742c7073983,,,,,,X,,,X,
0x6f2e03e3339b718610d0f4949801a79d53d4c971,,,,,,X,,,,
0x26269a78ce602ee7be227db699749dc037506f01,,,,,,X,,,X,
0x11001000e4f5f221b833d3fedc11c8e968f930dd,,,,,,X,,,,
0x4d0fee97b60dba4a3be9c3b1c9c96cc442e8ad5d,,,,,,X,,,,
0x31060f9cea0aeba3dad122ebd99925ff8e73e0bd,,,,,,X,,,,
0x7047b0f2e5078581423fd300da9fa9714f381147,,,,,,X,,,,
0x1387ab9f90031a3190ce38aed1f3d59e5a4a92e0,,,,,,X,,,,
0x236f02fbdc8eda8a48fee05c82e2672bddd52d87,,,,,,X,,,,
0x367d596f545b285215c4e9959aa7b39c46996ca5,,,,,,X,,,,
0xefa2eb7ae2c9e654aa485614adc9552a942a5ab6,,,,,,X,,,,
0x3bb8436045e10a70481d061c3e53ef50a2258ab7,,,,,,X,,,X,
0xd36d577901220ed39187a2bb41f4c6a957961c9d,,,,,,X,,,,
0x4b1a8ad1f913f9c0cfbbb913be60515300346b7a,,,,,,X,,,,
0x753329309449639e986021891b72ab3f0c9f35fc,,,,,,X,,,X,
0x00000000eeee4f7e40210c2b956a77c3b51e7873,,,,,,X,,,,
0x7e15ca0c6847cfec0ba3a03cbe3688bb7a54c7ba,,,,,,X,,,,
0xbec2e9ef1f2b930b0984e43bcc6b08fa2f848021,,,,,,X,,,,
0xc29f2a3adad88c0f43a697eb7c4bddda0bc21caf,,,,,,X,,,,
0x70d42f9cd4580daa2e891db49ff0f31e50de6320,,,,,,X,,,,
0xface69a5539326d2142cbece8ebc53193abf3740,,,,,,X,,,,
0x89edb0456bbf1975ad6f54df5414ebd43ffa53a6,,,,,,X,,,,
0xe57e21564baffb95351dd803d9874eb05d92b952,,,,,,X,,,,
0x87ac67b96cc2927ecfd91e7fa6b53d9611ba9b47,,,,,,X,,,,
0xabcdefc517e985b0e8e51bc91e2b8e9c77313e2a,,,,,,X,,,,
0xd725cf73831235a459e4dde279dd4af9002f4d5c,,,,,,X,,,,
0x89c7db234a26c716be98d951df7364d6ebcc576f,,,,,,X,,,,
0xb2eb4b57a8d3b9389061fd5435e620da71a8b369,,,,,,X,,,,
0xe742d87f43fc05ea0efdf685bfafbe5c930ea999,,,,,,X,,,,
0x5e6f5c896baba0693afad2ab250f20458b364814,,,,,,X,,,,
0xb71bce7b68d35c7ca0d12073e391b47bba3af5c5,,,,,,X,,,,
0x31361cab2627c677152af64d6b3f905e1dfafe31,,,,,,X,,,,
0xc47e723b6ea90c439310ce3bb41c6908b3545a15,,,,,,X,,,,
0x7ae1587577a96803afb8ecaf6b9ae426e5afddd5,,,,,,X,,,X,
0xcf282664f366b5a903593ade4cd4657cff7aa070,,,,,,X,,,,
0xb89ef9001d84055672049c14a032d868cb0caad8,,,,,,X,,,,
0xbbfd17406a69e60b2b5f64036e51e8deded889e0,,,,,,X,,,,
0x39c347c113628d01b32e7ef5346b4b117b16a111,,,,,,X,,,,
0x820886199604c237b093b679c41db7c14fb6ab00,,,,,,X,,,,
0xbcbd93cadcfdde6ffb73935223fa3738209ed9cf,,,,,,X,,,,
0x4b2d3a28158f9b67668a33f31a2b6235abf5f393,,,,,,X,,,,
0x95629cc1028ac7f5a5ace1a9d4ff3385e66feab9,,,,,,X,,,,
0x86648ad42dbb459497f663e6ffd462a6e129e8f0,,,,,,X,,,,
0xcc94ce5af6aad2cf84e7772f8c24c2d03c82c59d,,,,,,X,,X,X,
0x9b81cc3f29daccee2b2e767841bb542a280d4258,,,,,,X,,,,
0x106eb0de91a8cc47415c316d7245894fe888fd96,,,,,,X,,,,
0x39fa4dadd0623e67cd99fe1c2c2a9fbf4a754b16,,,,,,X,,,,
0xae9113e1c07a3e56c1e0dd1c3742c33b0a834a34,,,,,,X,,,,
0x4ae38b3c5382a1fafe2cea20a3d07cd895e1857e,,,,,,X,,,,
0xb39f1cd345f34b2756bf0f95fb6fede7e60b5ccb,,,,,,X,,,,
0x99726e244a1f028d1d5275eaf44f87a558caeb03,,,,,,X,,,,
0xdb3e78e334d3fdee63a8e46184a008fc81504b15,,,,,,X,,,,
0x222a15966f183e45f294aba63fdfdf68d8acabb3,,,,,,X,,,,
0x8fce57c00d63265755bbf6af45711f78838596e2,,,,,,X,,,,
0xc9ad0272fa97ae150b019af4e8dd5325ded53d3b,,,,,,X,,,X,
0x984016e5f49eb3aab6dbef9d77e7545ff10ff07b,,,,,,X,,,,
0x81665ed7385ad0b0bddcad3cae8635d323a39270,,,,,,X,,,,
0x63af9868646c8a368bc4aece45ab5a8b1b854480,,,,,,X,,,,
0x7f038b2fae6a5eeaa6997d09a49accd688eb3f66,,,,,,X,,,,
0xb1b5a35c5f99a1f9296eaf4cbce96ef417833dde,,,,,,X,,,X,
0x4a0a486f97cfc777869dbe775d53d039feb90f2e,,,,,,X,,,,
0x9d6acaeec3955d8d1029ee1a25ebde9c4b833612,,,,,,X,,,,
0xa78357765c5618382e8fa9f0fa1aa4d3f1c02b2d,,,,,,X,,,X,
0xbe685a79b87b8073f51ce4f7495e29dd784f7fc2,,,,,,X,,,,
0x9f60e4af6020cc6a791b2d1ce9902d25a72ba824,,,,,,X,,,X,
0x995fff834641669cc8f8020d94b48566ede23d33,,,,,,X,,X,X,
0xe6684705118c53279aa1f607cbfde7891d3b0919,,,,,,X,,,,
0xa5821404021bae3860faa49e26140f762b87b397,,,,,,X,,,,
0xdab8fb2a2ef765c4fc175328c3d3ba102aca8e34,,,,,,X,,,,
0x80081e5c8475c5d0f987c7af4124c8e97b502217,,,,,,X,,,,
0x2ca90018247737f9847d7758a491ebc294e9a262,,,,,,X,,,,
0xadb47e21be1132b544f11e10da22ee8db6649867,,,,,,X,,,,
0x888aa663bd5406f7080cf2775a1f6433ccbb089b,,,,,,X,,,,
0xab36505e14cdd37a9a124f004369833b37614449,,,,,,X,,,,
0xacefaceda690c026bc37c06fbf5ad695f645041d,,,,,,X,,,,
0xa54be2edaa143e969a63fc744bbd2d511b50cbc3,,,,,,X,,,,
0x9d2bdd9144e926cead61b9d6e05e68d21c348ed1,,,,,,X,,,,
0x7181a43bd2179a9e5dcb49bc86d87f0ac26edd0d,,,,,,X,,,,
0xeb620977fb4df1d898828684623c3541da31ebec,,,,,,X,,,,
0x59d702bf3596ad58d894a0ac8f1e105858e13f13,,,,,,X,,,,
0x746b6aa569f609cb1d49756284f4266134e1917c,,,,,,X,,,,
0xa4870e8ce8ea4b44982904ff977eee06a24c5950,,,,,,X,,,X,
0x57c8c3405c7c3f494cd532b14aa28be4a5a045c6,,,,,,X,,,,
0xdf6eb77280adc0419f48ff7ff9c36865e700c3bd,,,,,,X,,,,
0x2963902b9ef94535648d2a8c9ab051668d649001,,,,,,X,,,,
0x4aa29532c823e2c00adfb01cab7f9846336e8777,,,,,,X,,,,
0x77b871590fc70cd6ee13db85d54368c8398eb27b,,,,,,X,,,,
0xbadf469caaedd18c6662c47e67982772ea8f5ad2,,,,,,X,,,,
0x9cf84e80bfac19bc7f892359db746c1f3c8be955,,,,,,X,,,X,
0x2218138fdf5981a90e93f0efe2485d2d4afdcd45,,,,,,X,,,,
0xf3441e5b1ec3a26f995630a00159f1660fdd94b9,,,,,,X,,,,
0x65a80318b3c78704d685ae427cefea23acc527f0,,,,,,X,,,,
0x512c8a1a9254b6246225a813f757568a56099bd0,,,,,,X,,,,
0x4f78274f34fcaa12c6e053a6c35299f95526ba6e,,,,,,X,,,,
0x0ddfacade64b4896f274c7b3ba16d373ffd95dbe,,,,,,X,,,,
0xd5f61dc558dd580fc942cb7116159600e8be90c0,,,,,,X,,,,
0xdc9d6ef72defff3ce7e44d82eef6b2b37811737e,,,,,,X,,,,
0x35075b0edb23c7aa30894c7f335b81161fe92346,,,,,,X,,,,
0xb31bf0a0861a1257e2682e51fcb0acea6d1093ce,,,,,,X,,,,
0x71455f49b9f90433af7164e1aafc7ab154da7264,,,,,,X,,,,
0x299f5a605af8ceffc660d54ebc2b41e7dadbaf45,,,,,,X,,,X,
0x7e51a017b954f8dca6acff6783b74ee7ff4c5089,,,,,,X,,,,
0xee7c9947d5b97376c4d740ebd02f31d9fb507363,,,,,,X,,,,
0x49775e02f6fdfbc550d4631412a494118799bc9d,,,,,,X,,,,
0x4a776a7423d2ea95ab10bb78b33eb160fe8df58c,,,,,,X,,,,
0x1c327a8c2bb101d625d56bd42da29ef5ea917fd3,,,,,,X,,,,
0x9e23491728dbd68f37fa0a7eb6478a57786fb4b7,,,,,,X,,,,
0x98f62493a56a5c923976ea4309b5cc08057608f4,,,,,,X,,,,
0xd75b46ed4db1c98c2514a4d62cd63b200089d904,,,,,,X,,,,
0x7b130d29477ebd1fbf68d8c0754d357aee04635c,,,,,,X,,,,
0x50d0b62e44d8f04599030f489a09bd3229283024,,,,,,X,,,,
0x3ea70b110fff2934fb7ec106131cc6cbd525b551,,,,,,X,,,,
0xc0363e42cef1a61d49dce5fc500116ed9c7af5b3,,,,,,X,,,,
0x9ea91de21b7f3a4dcfc21ad06cae7472966e4154,,,,,,X,,,,
0x92f98cf53740d4202b06adf3e4b5f52bf87df120,,,,,,X,,,,
0x698cdfb22f42a77b1875aaff156c4848e25dbd44,,,,,,X,,,,
0xa3f35d3c7d953417977a917b5678bf82bd511b8c,,,,,,X,,,,
0x66ca70f1a348bdc66bb201e09eae4009d1d1e7e8,,,,,,X,,,,
0x47c599ad62cfdb836710d1674f57d3f1c9216451,,,,,,X,,,,
0x123abc624d7c866ad19aca891ee7622709636af0,,,,,,X,,,,
0x512f3a337ddb513c6a0abf5374fae3d3cfd87a8e,,,,,,X,,,,
0x6b65e09c3d7bce6a79c2f8b72cb92399d84aa26a,,,,,,X,,,,
0x921bf6b39073b29ea6c5e9307e12d3793594164b,,,,,,X,,,,
0xe0fce12ee42087fbc005da00d132719b5904d82c,,,,,,X,,,,
0x9a3579e48a4ca98c8c80f6b3fbecd97c89421e8d,,,,,,X,,,,
0xc16b0196debe5d6a690eef64df35bea6ae573353,,,,,,X,,,,
0x71909350451231f09e9c6705b4b5cd843e8eac86,,,,,,X,,,,
0xb1e3e5c0f4c465aa334ef7c3629c53ebc893c3d9,,,,,,X,,,,
0xcc20d89de39ac9deafaaba2b7402e7fb8bd446c3,,,,,,X,,X,X,
0x4dd07857623a44213a6496a3f5913db466d4c73b,,,,,,X,,,,
