Address,VoteCount
0x471a7853ba0b93b2b4103bfba334c1d1ec9dd6b7,28
0x474fbad9636fdee752a539660f2b25cc68dff467,1
0x4786831029e9f19de5c4a47660fbf3e76d0f32eb,1
0x479fd465f4839f6c59aeb54a003224c6eef1a82a,5
0x485f5df0654c8405d6124821e95f093adec1b16b,14
0x48624f961eda2dbbff8361b76244b925d449af99,1
0x487c6480c33f32435f99cfa4b1e09c0d4e4165f7,8
0x48acf41d10a063f9a6b718b9aad2e2ff5b319ca2,7
0x49e53fb3d5bf1532febad88a1979e33a94844d1d,1
0x49f15caddc248933c7b50f3774a5cccd9c4f6cdb,61
0x4a0884079ac2b0a71c93ad0f81e766e2b94faacd,5
0x4a4444f55b000a42a36356bf83aedd49ac2e290b,3
0x4a7489a3e94efc8f4c4ee266ed297d3031f123a7,2
0x4a7c6899cdcb379e284fbfd045462e751da4c7ce,17
0x4af84812e595b5b0997a457eb3d5ad8a3c1f6a0b,129
0x4b17b32de85aa3636929ac2cc029b95173b2aee5,4
0x4b3122a38be1de174f60e24da84ae1c9ff8549d2,18
0x4b37eee3d80e8717ca81556c131732f74fa2280c,1
0x4b4f0cb212e49d4556abdab8642f92f40e8c9524,10
0x4b581deda2f2c0650c3dfc506c86a8c140d9f699,8
0x4b9cce0e6c7abe8a3c26f513c06517f667b3d36a,4
0x4c26f9ec8e6d389e314f82492d895ab0eb2cfab1,4
0x4c2bb32d2df34833ac519adac38c31f1c0aa3668,2
0x4c41423961b6736bc3db6d8893ddfeb889e8efd2,13
0x4c9f7207be28278b9dca129f2e211acfff48fb01,2
0x4ca113196d0faaaa16c6772cd485b9b534d52945,6
0x4d1dcf15acbc0b69aed7b0d87bda5cbc66c48184,1
0x4d26bc95c771d1d0a5c5e76297c8f53ffe5f6c19,1
0x4d26f0e78c154f8fda7acf6646246fa135507017,26
0x4d63af7b7c21d04024abeccdaacd4479a701cbb1,10
0x4d6caa3e0983fac7b514d60339ebb538c5a85aae,12
0x4d9279f9a006fba1b0519de1bc2d22cb8af0bc13,1
0x4e588724974d202d49185ab4b17ace9e9bdd4af6,1
0x4e61a696773e3ab1a11aa409526d3187888d21d3,1
0x4e7e83c37c84550d2f240d1e4a24091b1085a0a3,1
0x4ec2c3f983998c32d887be38d0d314c8ac632e35,1
0x4ee528ee45adf3be7e91dfa4f3c1c14e7b906be0,2
0x4eef379d31412fe98d9e8057855fc63d4f55d77a,1
0x4fae20f01456f2e96bd3fa4b77596c8e3769241d,1
0x4fc700096ad117f96de493383edc1c42bfff375d,3
0x50485e0d3645db62b31f6ebff6a6f80969fc2a53,1
0x50664ede715e131f584d3e7eaabd7818bb20a068,2
0x509aaf71f59b61f6e2184f8c2db7da0bacf6d53a,1
0x50ed348f85de0772a61ff63bbe33df8db30de1b2,7
0x510a7cd4ba40f7b6643f566a5d45ea55f5cd8d0e,122
0x5154e068c90ef7bb4965faaf4f30a8e57f04865e,1
0x5164cf3b0c8c0fdfe4bcc9cf4f1e8f7e39461a59,7
0x516fca170bfe24bfc54e01f215ef85fe9b5b798a,8
0x518d9ec842cae3239f9d4831b0757197489331be,1
0x51d679666d6a24653f1fae57a8b1a04f69abab99,1
0x51d92ec2224592690fe56419be4e5e085edd89eb,2
0x521f76607295b8dcbee64bcda2534992471581fb,10
0x52d0ac973dea675beffde1dc62b66f36a55a87f5,14
0x52f94835120334f9a8b29d9e8701e042f7281a82,3
0x532bfd20230e205cf283996ceef4e6bb19e65110,2
0x53572e897bc04a398ab9df869eb5aa7d3f17e248,4
0x53a07d3c1fdc58c0cfd2c96817d9537a9e113dd4,8
0x53c40473dcdfd927c4201ccfe24e314a7d7c3584,5
0x544b5b5ead916eb522d930674506c390d696b708,1
0x54c1530628a67c3ef537f01712b9bb517acdaec2,1
0x54d35e5f16c9af0b9c338079e34ce4360f5ad439,17
0x54e5e90a6679314e8339bb1ed74beab5ca19324a,2
0x54f2c1d76cb23329f36afdaff363b28e123f76e3,1
0x5539a66d65337ddc471174335ba62946cef77683,1
0x55bc991b2edf3ddb4c520b222be4f378418ff0fa,150
0x55c5d95237d4cb2950b1a8bddf5fa57908bc7bcc,43
0x55d6ee2f105d2f2cc34ecb716fe68ab0b5c3b699,1
0x566efd8004da927c896098884938040333ee7f77,2
0x5766bd9d89696d52b80249d6d6682957a08b6a77,10
0x57a482ea32c7f75a9c0734206f5bd4f9bcb38e12,1
0x57bef6fff643845df9046d2833d9e36b64a8f915,5
0x57ef012861c4937a76b5d6061be800199a2b9100,1
0x5820a6d3619a861df9961be03271a4904f27a011,10
0x582ca15836d5542d22b23102af5a4d02f5eb0bf4,3
0x58c6cd2b53d41d06bfb7d33624d2835c011e61be,9
0x58fbf79ed67a16d85d1fa6bbae3c753b6cc657f8,7
0x59469b4c2a706a8f9430fd855a58b2033789a17d,1
0x59512422af0709c7cab8285838975cd8d7c7ce7d,1
0x59bdfb381ca2080d0d042903e776d3dcb548050a,2
0x5a4fe7459620692b4b2f67e6eb8828006a5d2de6,9
0x5a51051856cc8cf5dfc91d298250775a26de347c,5
0x5ac09356eebffa7bf20d55f1196f3e68b554fcae,2
0x5ac70fff1eb7872b87fe7d408e2d9aac25149450,1
0x5ada902f0505cb003759b3db72e71c1c4c18fd67,1
0x5b655eda7d101f98934392cc3610bcb25b633789,1
0x5b98eacfa9c8c5c519dad5d6c6888980a0e61db1,1
0x5ba47f8c64fcf55e986e2f37860b91b501d1b1ed,13
0x5c9e30def85334e587cf36eb07bdd6a72bf1452d,22
0x5cac404d11250cd241b719487f47e3d720873cfd,9
0x5d0930dbc8f0766b478ed5537da374272168762d,9
0x5d0e6a02ffda33516b170015b400eab91f130c9d,1
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,3
0x5d9bb765c81e6cfd4c8a23d13c54943f31104ea1,1
0x5dc3094b7dc70910715e7f5c4d2b744751f2cd50,3
0x5dd7d755a6eec006e4cbf8c7a5ff1255289d97ed,8
0x5df9482d02c29286bab462f3e91a58fdef881b53,9
0x5e11a833d112e973661040e062f1aedfb2bcec1d,1
0x5e148808675e89679d78df5be4ffcdfdfa5e6870,1
0x5e1940127100d6c61dec86d6ebe142363a5a1fa6,1
0x5e4568c4d8343052a06ec8aab1e124af08b73248,13
0x5e5925cf292807736f509197603f11db001696d8,1
0x5e93941a8f3aede7788188b6cb8092b6e57d02a6,3
0x5edca0aac603df2c430691d65f3e07fa758215ef,16
0x5eeedeb21911f1cf2de114aa963c39df17c5dde3,2
0x5f389707fc094f5daaff685ba8e47ee56e31f51f,3
0x5f3d29822f9f05bc78c42eb551eabd183bfdbc0a,3
0x5f4da4b6118142e93f9903d3941fa3d2928219ef,1
0x5f74a2db08d717c94457c550af54548c4241ace9,15
0x5fdcb78ca9a1164c13428e5fc9582c8c48dab69f,22
0x5fe97360c99a2765ddd2b2ee99cfb91597a7f166,6
0x6037c02dab7b15a0376ea6e3384bb6249183d521,14
0x60668f0d539a32d5b87287e9b15f9b4deb86fd1b,1
0x6094e1dd925cace56fa501daec02b01a49e55770,8
0x617e4eae7baa0773d015f150068af1a873295265,35
0x617edca70efb4be0a42f1a83dc1d6cc84613e158,2
0x61c808d82a3ac53231750dadc13c777b59310bd9,15
0x61cc8f06f3b6e1a3fba28cbebc4c89304b1187d1,17
0x61f48bddab676ddc226a7daebd99a0439d181646,10
0x624d8d3461871120a35a8c508b7a0be1b8e82cd0,59
0x631227a206d23b60e0914da8647b90a8cda768e9,4
0x6389cbcf38172a1e8ecf1c34c00cd7f603afb80c,4
0x639e084095020e1e85a857eb12b2219292a5b979,4
0x63c4dd7240396a61b10b9a273f8da696d2a83ab7,7
0x63ea88c5f4be3faa4a597c3bea5c6a3b4408d217,8
0x6401ded93af26b79deb11cf75428612f4667e2e3,1
0x6409c7cacf86c8d429ce03f4da72543e03498590,11
0x641ce4240508eae5dcaeffe991f80941d683ad64,1
0x645fa5568f91cb41b95d3cc60675f559ade2255d,1
0x6470ad27858cbd52036a4843e2f9646e35877c09,14
0x648534cc78c66ad79caa6e453b87ba90d4b3ddb2,1
0x64a5b407b4242f95871b27f0bef085f5f75edd05,5
0x64e6053e9cd701468e437fdd4117164caa2c47dc,1
0x65e5017a384b2774374812dc766fc4e026bb23e5,1
0x663b91628674846e8d1cbb779efc8202d86284e2,3
0x6666662fbb6eeb88a7978b4fa45b543bc4f61761,2
0x666f11f1f481d5a6884174d46c1d121cefaa21fc,21
0x66c90bace2b68955c875fda89ba2c5a94e672440,1
0x66cc9049b00b2b4b13221cea90be0eed1b9bf5a0,2
